seq,title,relative_path,url
396,智能安防领域多模态大模型系统,/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e80d14,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d429194e80d14
397,脑机接口与智能体协同交互项目,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571114b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571114b
398,深孔加工切削与工装设计优化,/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d0893,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d0893
399,生态环境形势分析智能体建设,/f/xs/xmsq/view/26ef84e79d66ae67019da0523f600eec,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019da0523f600eec
400,【项目定制优先】红外测距材质检测二合一传感器模组,/f/xs/xmsq/view/26ef84e89cf5aeee019d1da2d9a90144,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d1da2d9a90144
401,合成氨高压废热锅炉常见失效机理分析（理论分析及热力仿真分析）及结构优化,/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d089f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3e352c4d089f
402,全光谱水质在线监测仪的应用原理及研发,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3c1f457c0768,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3c1f457c0768
403,AIGC 3D数字资产生成,/f/xs/xmsq/view/26ef84e89cf5aeee019d1d9433390118,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d1d9433390118
404,政策研究实习生,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083e
405,高压直流输配电系统拓扑设计,/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e1c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e1c
406,海南黎安数据流通利用基础设施建设及运营项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080d
407,企业服务中心产业服务经理,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890842,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890842
408,法务管理岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083a
409,基于轨迹仿真的CMP环抛机蓝宝石窗口片超精密加工工艺优化研究,/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c88,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c88
410,行业管理和安全监管处涉海涉空运动旅游新业态管理岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890830,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890830
411,“微压氧舱设备研制生产”项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890813,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890813
412,科技创新岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890839,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890839
413,《一种基于XGBoost算法的医疗多工种协同调度方法及系统》+AI研报,/f/xs/xmsq/view/26ef84e79cf5ad5f019d48885a44116e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d48885a44116e
414,“心脑耦合的可穿戴式睡眠障碍监测诊疗系统研发”项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890811,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890811
415,海南岛东南部带状地热潜力及梯级应用可行性研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080a
416,组织记忆体系构建：AI 技能库与提示词工程体系研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9b90a9290baf,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9b90a9290baf
417,锂渣高值化利用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890814,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890814
418,金融系统绿色金融职业技能培训教材编制,/f/xs/xmsq/view/26ef84e79d66ae67019d9611f1aa0c39,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9611f1aa0c39
419,航空发动机陶瓷基复合材料热端构件高精度-多尺度失效仿真分析研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e5f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e5f
420,行业管理和安全监管处 新闻传播与舆情应对岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082f
421,海南热带特色功能食品高值开发中食源多糖和果蔬发酵的关键技术”项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890810,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890810
422,航空发动机增材制造点阵结构设计及强度评估方法研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e61,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e61
423,跨文化场景下园区意识形态风险预警与舆情应对机制构建,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082a
424,气候物理风险与转型风险评估及适应型城市建设支撑研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9611f1aa0c37,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9611f1aa0c37
425,富海产业园用电规划与设计咨询,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080e
426,摩托车整车造型设计、整车结构设计及发动机结构设计,/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c8a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c8a
427,橡胶树胶乳产量、干胶含量和橡胶粒子粒径测试采集和数据分析系统,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081e
428,企业微信 AI 数字员工 MVP —— 泛微 OA 流程审批场景接入,/f/xs/xmsq/view/26ef84e89d66aec8019d9b9e03500bb4,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9b9e03500bb4
429,蓝碳研究及应用示范,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080f
430,国际交流岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890841,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890841
431,高韧性可恢复装配式钢框架结构研发与应用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890809,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890809
432,可信数据空间数据合规流通应用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890825,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890825
433,组织记忆体系构建：规则库与业务流程知识沉淀研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9b9238420bb0,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9b9238420bb0
434,超细矿物掺合料早期活性提高,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890816,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890816
435,临床真实世界研究项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890827,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890827
436,通用质量特性体系数字化、智能化应用研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e62,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e62
437,固定资产项目投融资新模式路径研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789080c
438,海南研学旅游产品实效性评估与优化提升研究——以航天(科技)研学为例,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890831,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890831
439,多推进系统气动匹配分析,/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e20,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e20
440,某氢燃料电池控制系统执行机构方案研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e56,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e56
441,企业微信 AI 数字员工 MVP —— 合思费控报销场景接入,/f/xs/xmsq/view/26ef84e89d66aec8019d9b9dafe90bb3,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9b9dafe90bb3
442,审计实习生,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083d
443,【项目定制优先】12345热线智慧数据分析体系建设,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890821,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890821
444,结构强度虚拟试验技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e5b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e5b
445,艺术处 艺术研究岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082e
446,生物医学新技术的监管体系研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890824,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890824
447,特定微纳尺度多孔材料的制备、表征及其在非常规天然气流动机理研究中的应用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081b
448,热带作物转基因及基因编辑技术研发与安全性评价应用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890818,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890818
449,南海形成演化的构造模拟,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081d
450,组织记忆体系构建：企业知识库与文档体系规划研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9b8e2d060bae,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9b8e2d060bae
451,仪鸿自适应国产化控制系统研究,/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c89,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d98f949060c89
452,劳动关系处（调解仲裁管理处）劳动关系、调解仲裁等相关领域法规政策研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890835,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890835
453,法律援助,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890834,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890834
454,基于多学科融合的游戏动漫产业协同创新路径研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082b
455,“面向充电桩应用的高性能金刚石热沉关键技术研究”项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890812,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890812
456,网络销售产品质量安全监督管理岗,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890838,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890838
457,动力电池热管理系统设计,/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e1d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e1d
458,知识产权与专利研究,/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e19,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e19
459,航空发动机轮盘试验故障在线预警技术,/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e5c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f71393b0e5c
460,12345热线知识库建设,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890820,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890820
461,土壤固化剂固化土用于厂房地坪、堆场、道路,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890815,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890815
462,人才 “政策计算器” 工具开发与适配指南编制,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890829,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890829
463,智能体在社会治安防控体系中的应用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d487fd4f11169,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d487fd4f11169
464,人工智能方法在储层精细识别中的应用,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789081c
465,医院后勤服务方案及品质系统建设,/f/xs/xmsq/view/26ef84e79cf5ad5f019d488aa58d116f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d488aa58d116f
466,海南国际高等教育高质量数据集平台建设项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789082d
467,政策优化,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d247789083b
468,【项目定制优先】人才发展部实习生,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890840,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890840
469,儋州市春江、北门江智慧防洪调度系统,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890823,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890823
470,地下深层岩石微纳孔隙内气体流动的地球化学分异机理及应用研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890819,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3d2477890819
471,闭式布雷顿循环热-功/电转换系统建模与分析,/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e1e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d9f5d88e60e1e
